movieId,vote_average,vote_count
89356,3.5,1
89388,1.0,2
89408,3.0,1
89427,1.5,1
89470,3.5,8
89492,3.781,16
89678,3.5,1
89745,4.011,46
89753,3.5,1
89759,4.3,5
89761,3.5,1
89774,3.9,5
89804,3.944,9
89837,3.25,2
89840,2.0,3
89864,3.692,13
89870,4.5,1
89881,4.0,1
89904,3.833,6
90057,4.0,1
90061,5.0,1
90249,3.0,3
90266,2.75,2
90343,2.5,1
90345,3.5,1
90357,4.0,1
90374,3.2,5
90376,3.5,5
90403,3.0,1
90405,3.389,9
90428,4.167,3
90430,4.25,2
90439,3.25,6
90469,2.333,3
90522,2.0,1
90524,2.0,1
90531,3.643,7
90576,4.25,2
90600,4.167,3
90603,2.5,1
90647,2.5,4
90717,3.0,2
90719,3.0,2
90738,1.5,1
90746,3.357,7
90863,4.5,1
90866,3.3,15
90870,0.5,1
90888,2.75,2
90890,1.5,2
90947,4.0,1
91077,3.8,5
91094,3.667,3
91104,2.5,2
91126,3.5,1
91128,3.0,1
91134,3.0,1
91199,3.75,2
91273,1.5,1
91286,4.0,1
91323,1.5,1
91325,2.0,1
91355,3.5,1
91414,3.0,1
91470,1.5,1
91483,2.0,2
91485,3.0,4
91488,2.5,1
91500,3.382,38
91505,1.0,1
91529,3.688,48
91535,2.857,7
91542,3.769,26
91548,4.0,1
91582,2.5,1
91610,2.0,1
91622,2.5,1
91628,1.75,2
91630,3.722,9
91653,3.5,5
91658,3.812,16
91660,1.5,2
91673,5.0,1
91688,1.5,1
91690,5.0,1
91842,2.375,4
91869,3.0,1
91873,1.5,1
91886,4.0,1
91890,3.5,1
91935,2.5,1
91947,3.5,1
91974,2.667,3
91976,2.0,2
91978,4.5,2
92004,4.0,1
92008,3.0,2
92048,2.5,1
92058,2.0,2
92163,4.0,1
92198,2.0,1
92206,2.0,1
92210,5.0,1
92234,2.5,1
92259,4.167,27
92264,2.0,2
92309,2.5,2
92420,3.2,10
92424,4.0,1
92439,2.0,1
92494,5.0,1
92496,2.5,1
92498,2.5,1
92507,3.125,4
92509,4.0,1
92535,4.5,5
92613,4.0,1
92665,2.5,1
92681,2.5,1
92694,3.5,1
92751,4.0,1
92756,2.5,1
92938,1.0,1
92954,3.0,1
92966,4.0,1
93040,4.667,3
93061,4.5,1
93242,1.5,1
93265,4.5,1
93270,1.667,3
93272,2.0,2
93287,3.25,2
93320,5.0,1
93324,5.0,1
93326,2.9,5
93363,2.938,8
93422,4.0,2
93432,3.0,1
93443,4.167,3
93498,4.0,1
93510,4.0,14
93512,3.375,4
93563,1.5,1
93693,4.0,1
93700,4.0,1
93721,3.75,4
93766,1.0,2
93805,3.5,1
93831,2.333,3
93838,4.083,6
93840,3.654,13
93855,4.5,2
93980,1.5,1
93982,2.0,1
94011,1.5,1
94015,2.333,3
94018,2.5,7
94024,4.5,1
94070,3.5,3
94266,2.75,2
94323,3.0,2
94325,4.0,1
94466,3.714,7
94478,2.25,6
94480,1.0,1
94494,2.5,1
94672,2.0,1
94677,3.5,4
94777,3.192,13
94780,2.0,5
94799,4.0,1
94833,2.833,3
94864,3.125,16
94896,3.5,2
94919,2.5,1
94931,4.5,1
94939,4.5,1
94953,2.0,2
94959,3.712,26
95067,2.5,1
95088,4.167,6
95105,1.75,2
95113,5.0,1
95115,4.5,1
95135,4.0,2
95147,3.5,1
95165,3.0,1
95167,3.577,13
95182,3.0,1
95199,2.25,2
95201,3.0,1
95207,1.75,2
95307,2.6,5
95309,3.667,3
95311,3.333,3
95313,5.0,1
95375,3.0,1
95377,5.0,1
95441,2.95,10
95443,0.5,1
95449,3.333,3
95473,3.5,1
95475,4.5,1
95499,4.5,1
95508,3.5,1
95510,3.325,20
95543,3.0,1
95558,3.3,5
95567,4.5,1
95583,2.75,2
95654,3.5,1
95720,2.5,3
95740,0.5,1
95744,2.5,1
95752,4.5,1
95761,4.0,1
95780,3.5,1
95782,3.5,1
95858,4.5,4
95873,3.833,3
95875,2.722,9
95949,3.5,1
95963,3.5,1
95965,4.5,1
96004,4.0,1
96007,3.5,1
96020,4.0,1
96075,5.0,1
96079,3.938,24
96110,2.667,6
96114,2.0,1
96150,2.0,1
96281,3.0,3
96314,3.5,1
96373,4.0,1
96417,2.5,2
96432,3.0,2
96448,2.5,2
96467,4.25,2
96488,3.75,4
96490,2.0,1
96530,2.5,1
96563,3.5,2
96565,1.5,1
96588,3.929,7
96590,2.5,1
96606,4.0,2
96610,3.5,20
96616,2.25,2
96634,1.0,1
96655,4.5,2
96667,2.5,1
96691,2.0,1
96726,1.5,1
96728,4.0,4
96737,3.2,10
96792,3.5,1
96811,4.0,3
96815,3.0,1
96821,3.929,14
96829,4.25,6
96832,5.0,1
96849,3.0,1
96861,2.375,4
96863,1.5,1
96901,4.0,1
96911,4.5,2
97057,5.0,1
97168,2.5,1
97188,2.75,2
97225,3.2,5
97230,5.0,1
97254,3.5,1
97304,3.947,19
97306,4.0,9
97328,3.0,1
97393,3.5,1
97395,4.0,1
97470,1.5,1
97593,3.5,1
97639,3.5,1
97673,4.5,2
97742,2.0,2
97744,4.5,1
97752,3.429,14
97757,2.0,1
97817,4.0,1
97826,5.0,1
97836,1.75,2
97858,2.0,1
97860,3.0,4
97866,4.0,4
97870,4.0,1
97895,3.5,1
97913,3.526,19
97921,3.682,22
97923,3.333,9
97936,3.0,2
97938,3.773,22
97957,4.5,2
97994,3.5,1
98000,4.0,1
98056,3.5,3
98083,2.5,2
98122,2.25,2
98124,4.3,5
98126,5.0,1
98154,3.429,7
98160,1.5,1
98175,1.5,1
98230,3.5,1
98243,3.3,5
98279,3.0,1
98296,2.0,2
98369,3.0,1
98441,4.0,1
98458,2.0,1
98473,3.5,1
98491,4.75,8
98585,3.0,1
98587,5.0,1
98604,4.0,1
98607,3.75,2
98611,3.0,1
98615,5.0,1
98795,4.0,1
98803,3.0,1
98809,3.52,25
98829,4.0,1
98836,2.0,1
98908,1.5,1
98913,4.0,1
98933,5.0,1
98961,3.591,11
98963,5.0,1
99005,1.5,1
99007,3.214,7
99030,5.0,1
99085,2.5,1
99089,4.0,1
99106,2.5,1
99112,2.938,8
99114,3.977,44
99117,2.125,4
99145,4.0,4
99149,3.333,6
99220,3.0,1
99270,2.5,1
99273,2.5,1
99276,2.5,1
99296,2.0,1
99320,2.0,1
99415,2.0,1
99437,3.0,2
99468,2.5,1
99470,1.5,1
99574,3.0,1
99609,4.5,1
99615,4.0,1
99669,2.5,1
99675,4.0,1
99728,3.375,4
99741,3.5,1
99764,5.0,2
99795,4.5,1
99811,4.0,1
99813,4.0,3
99839,4.0,1
99846,3.0,1
99912,2.5,1
99917,2.0,1
99992,3.0,1
100017,3.0,1
100032,2.0,1
100034,4.0,1
100083,1.5,2
100106,4.5,1
100159,3.5,2
100163,2.25,2
100226,1.5,1
100272,4.0,1
100304,3.0,1
100306,2.5,1
100326,2.5,1
100365,2.5,1
100383,3.5,8
100390,1.5,1
100450,3.5,1
100487,2.25,2
100498,1.875,4
100517,3.0,1
100527,4.0,1
100553,5.0,1
100556,4.125,4
100581,2.333,3
100714,3.833,3
100745,2.25,2
100843,4.5,1
101025,2.5,2
101070,3.0,1
101076,2.5,2
101088,2.0,1
101106,3.0,1
101112,1.625,4
101142,3.125,4
101283,2.5,1
101285,3.167,3
101360,1.5,1
101362,3.1,5
101415,2.75,2
101525,3.9,5
101529,2.0,1
101531,1.75,2
101577,1.667,3
101612,2.167,3
101741,4.0,2
101850,5.0,1
101864,3.2,15
101884,1.5,1
101895,3.167,3
101904,3.5,1
101947,3.5,1
101962,5.0,1
102033,3.0,3
102123,3.5,12
102125,3.5,21
102165,2.0,1
102194,3.7,5
102217,5.0,1
102252,4.5,1
102278,2.0,1
102378,1.5,1
102396,3.5,1
102407,2.875,4
102445,3.775,20
102481,2.833,3
102588,4.0,1
102666,5.0,1
102684,4.0,1
102686,2.0,4
102716,3.25,2
102720,3.0,2
102753,5.0,1
102792,1.0,1
102800,3.625,4
102819,3.667,3
102880,1.2,5
102903,3.1,10
102905,3.0,1
102993,3.75,6
102995,2.0,1
103042,2.955,11
103048,3.667,3
103107,4.0,1
103137,3.0,2
103141,3.571,7
103210,3.5,1
103221,2.5,1
103228,3.125,16
103235,3.875,4
103249,2.688,16
103253,2.893,14
103279,3.5,2
103299,3.25,2
103335,3.375,8
103339,2.0,3
103341,3.55,10
103372,1.833,3
103384,2.167,3
103444,4.5,2
103502,1.5,1
103539,3.75,2
103543,2.0,1
103596,1.5,1
103624,3.875,4
103655,1.167,3
103659,3.5,1
103671,2.5,1
103688,2.875,4
103731,5.0,1
103755,2.5,1
103772,3.0,6
103801,2.5,2
103810,3.0,5
103813,2.5,1
103819,3.0,1
103865,2.0,1
103883,2.667,3
103980,3.75,2
103984,2.0,1
104069,4.333,3
104074,3.0,1
104076,1.5,1
104078,4.0,1
104119,5.0,1
104129,2.0,1
104211,3.0,2
104218,2.5,2
104241,2.333,3
104243,2.9,5
104245,2.5,1
104272,3.0,1
104283,4.5,4
104303,3.0,2
104312,3.0,1
104321,2.5,1
104337,4.0,1
104339,4.0,1
104374,4.033,15
104419,4.5,1
104441,3.5,1
104457,3.5,1
104590,4.0,1
104595,4.0,1
104597,3.5,1
104662,1.5,1
104726,3.0,1
104757,4.0,1
104760,1.0,1
104841,3.741,29
104863,4.0,2
104879,3.4,10
104881,4.0,1
104906,2.5,1
104913,4.364,11
104925,3.667,3
104944,4.25,2
105037,2.0,1
105121,1.0,1
105197,4.375,4
105211,3.5,2
105213,3.2,5
105246,4.25,2
105254,3.0,1
105351,1.5,1
105355,4.5,2
105429,4.0,1
105468,4.0,1
105504,4.2,10
105585,2.0,1
105593,4.0,2
105715,2.0,1
105731,3.5,2
105755,1.333,3
105763,3.0,1
105769,4.5,1
105844,3.958,12
105954,3.25,2
106002,3.409,11
106004,3.5,1
106011,4.5,1
106022,4.0,1
106062,3.0,2
106072,3.182,11
106100,3.881,21
106111,1.0,1
106144,4.0,1
106204,3.0,1
106236,3.0,1
106330,1.75,2
106332,3.667,3
106397,2.5,1
106417,3.0,1
106438,4.083,6
106441,4.25,2
106452,3.5,1
106471,5.0,1
106473,3.5,1
106487,3.288,26
106489,3.909,22
106491,2.667,3
106540,4.0,1
106542,1.5,1
106642,3.8,5
106696,4.042,12
106762,4.0,1
106766,3.75,8
106782,4.121,29
106839,3.5,1
106870,3.0,1
106873,3.5,1
106883,1.5,1
106916,3.375,16
106918,3.571,7
106920,4.08,25
107042,4.0,1
107057,3.0,1
107069,3.5,4
107081,4.5,1
107083,4.5,2
107141,3.25,8
107314,4.0,1
107348,2.722,9
107382,3.0,1
107406,3.571,7
107412,5.0,1
107447,5.0,1
107516,3.5,1
107555,5.0,1
107559,5.0,1
107649,5.0,1
107702,1.5,1
107769,2.5,1
107771,3.5,3
107910,4.5,1
107945,2.0,1
107953,3.0,3
107978,5.0,1
107999,3.5,1
108076,2.0,1
108090,3.5,1
108156,2.0,2
108188,2.333,3
108190,2.727,11
108192,4.0,1
108447,1.5,1
108506,2.5,1
108514,4.5,1
108548,3.0,1
108551,3.0,1
108583,4.167,3
108601,2.0,1
108689,0.5,1
108709,5.0,1
108715,1.5,1
108727,4.167,3
108729,2.25,4
108795,4.0,1
108873,3.5,1
108928,2.333,3
108932,4.077,13
108945,2.333,6
108949,2.5,1
108979,4.3,5
108981,4.0,4
109042,2.0,1
109074,4.0,1
109161,4.0,1
109183,4.0,1
109187,1.75,4
109191,1.5,1
109205,4.0,1
109249,5.0,1
109295,2.0,1
109317,2.5,1
109359,4.0,1
109372,1.5,1
109374,4.029,35
109483,3.0,1
109487,4.151,43
109576,1.5,1
109578,3.583,6
109673,2.1,5
109687,2.5,1
109740,3.0,1
109742,4.5,1
109846,3.0,1
109848,3.167,6
109850,2.5,3
109853,2.0,1
109864,2.75,2
109895,3.25,2
110058,3.0,1
110102,4.118,17
110110,3.0,1
110127,2.25,6
110194,4.0,1
110297,3.0,1
110348,4.0,1
110352,4.5,1
110453,3.0,1
110461,4.0,1
110501,3.833,3
110553,2.5,6
110586,4.5,1
110591,2.833,3
110611,2.5,1
110645,4.5,1
110655,2.5,2
110730,2.111,9
110748,2.5,1
110752,4.5,1
110771,2.0,2
110781,4.0,1
110826,1.5,1
110858,1.5,1
110873,5.0,1
110882,3.25,2
111113,3.125,4
111228,2.5,1
111235,3.5,1
111360,2.286,7
111362,3.792,24
111364,2.929,7
111384,3.75,2
111443,3.333,6
111486,2.0,1
111529,3.833,3
111617,2.167,3
111622,3.7,5
111624,3.5,1
111659,3.25,6
111663,1.5,1
111680,1.5,1
111743,2.833,3
111759,3.942,26
111781,3.571,7
111795,3.25,2
111913,3.0,1
111921,3.917,6
111931,2.0,1
112006,2.0,1
112062,4.0,1
112070,4.0,1
112112,2.0,1
112138,3.875,8
112171,2.6,5
112175,4.125,8
112183,3.8,15
112277,1.5,1
112290,3.357,7
112303,1.5,1
112334,3.5,1
112370,2.1,5
112399,4.5,1
112421,4.167,3
112450,2.0,1
112460,2.0,2
112497,1.0,1
112515,3.75,6
112552,3.875,28
112556,3.72,25
112577,5.0,1
112582,4.0,1
112623,3.5,8
112653,4.0,1
112655,2.5,1
112689,2.5,1
112735,4.5,1
112749,2.0,1
112767,4.0,1
112788,1.25,2
112804,3.0,2
112818,2.5,2
112850,2.5,1
112852,3.986,37
112897,3.5,1
112911,2.75,2
112921,4.0,1
112940,2.25,2
113064,3.75,2
113186,3.0,1
113207,4.0,1
113220,3.0,1
113225,3.0,1
113252,3.5,2
113275,3.5,1
113345,1.5,2
113348,2.167,3
113378,2.167,3
113416,1.5,1
113453,2.333,3
113532,3.5,1
113565,3.0,1
113573,3.0,1
113640,2.5,1
113705,2.75,2
113741,2.5,3
113780,3.0,1
113829,3.5,3
113862,3.833,3
113938,3.5,1
114028,4.333,3
114044,2.5,1
114060,3.5,3
114074,3.0,4
114082,4.0,1
114122,3.5,1
114180,2.857,7
114265,3.5,1
114342,4.0,2
114464,5.0,1
114552,4.5,1
114601,2.75,2
114635,4.0,2
114662,2.778,9
114670,3.25,2
114707,3.5,1
114762,1.5,1
114766,2.0,1
114795,3.5,1
114818,2.5,1
114925,2.0,1
114935,3.4,5
115122,4.375,4
115147,4.0,1
115149,3.45,10
115151,2.0,1
115170,3.167,3
115174,3.5,1
115210,3.75,8
115216,3.5,2
115231,3.75,2
115502,3.5,1
115534,2.0,1
115569,3.962,13
115617,4.095,21
115624,3.0,1
115664,4.5,1
115680,3.5,2
115713,3.942,26
115877,3.5,1
115881,2.0,2
115927,4.0,1
116012,4.0,1
116136,2.5,1
116161,2.667,3
116207,1.5,1
116397,3.75,2
116413,3.0,1
116419,1.5,1
116503,1.5,1
116660,4.0,2
116797,4.109,32
116799,2.167,3
116823,2.9,10
116849,2.5,1
116855,4.0,1
116887,2.0,1
116897,4.667,3
116939,0.5,1
116977,2.667,3
116985,1.5,1
117107,2.5,1
117121,3.0,1
117123,3.0,1
117176,3.667,12
117192,4.75,2
117434,1.5,1
117444,3.75,2
117456,3.5,1
117511,3.0,1
117529,3.444,9
117533,3.5,3
117590,2.0,1
117851,1.5,1
117871,3.0,1
117895,3.167,3
118082,3.5,1
118105,4.0,1
118248,1.5,1
118260,2.5,1
118326,2.0,1
118334,2.0,1
118354,3.0,1
118468,5.0,1
118696,3.1,10
118702,2.5,1
118814,2.0,1
118880,4.0,1
118890,5.0,1
118898,4.0,1
118900,3.5,3
118924,2.75,2
118985,3.25,2
118997,2.625,4
119068,2.0,1
119141,3.0,6
119145,3.654,13
119155,3.25,2
119655,1.0,1
120392,2.5,1
120466,2.667,6
120635,1.0,1
120637,1.75,2
120783,2.5,1
120799,2.929,7
120805,5.0,1
120821,4.5,1
121113,1.0,1
121126,5.0,1
121171,3.0,1
121231,4.0,6
121491,4.5,1
121618,3.0,1
122490,1.5,1
122882,3.79,31
122886,3.517,29
122888,5.0,1
122890,4.0,3
122892,3.885,13
122900,3.794,17
122902,2.0,6
122904,3.389,18
122920,3.571,7
122924,3.0,3
122932,2.0,1
123947,3.0,1
124859,2.0,1
125916,0.5,1
126006,3.5,1
126106,3.5,1
126420,1.5,1
126430,5.0,1
126548,3.0,1
127052,5.0,1
127096,2.5,1
127098,4.0,1
127108,5.0,1
127114,4.0,1
127124,4.0,1
127136,2.167,3
127152,4.25,4
127158,3.5,1
127164,4.5,1
127178,3.5,1
127194,2.0,1
127198,3.125,4
127202,4.0,3
127204,3.0,1
127206,2.0,1
127319,1.5,1
127728,5.0,1
128360,4.062,8
128512,3.5,2
128520,2.0,2
128592,1.0,1
128606,4.5,1
128616,4.0,1
128620,5.0,1
128846,5.0,1
129009,4.0,1
129191,4.0,1
129250,0.5,1
129313,5.0,1
129354,3.5,3
129364,2.0,1
129428,3.0,2
129514,5.0,1
129653,3.0,1
129657,1.0,1
129659,3.5,1
129737,2.0,1
129937,1.75,2
130073,3.0,1
130083,2.0,1
130087,3.5,1
130351,4.0,1
130448,0.5,2
130450,1.5,1
130452,3.0,2
130490,2.333,3
130520,4.0,2
130522,5.0,1
130576,2.0,1
130580,3.5,1
130628,4.0,1
130634,2.25,2
130642,3.5,1
130682,3.5,1
130960,3.5,1
130970,5.0,1
130980,4.5,1
131013,2.5,4
131168,4.0,1
131451,1.0,1
131714,1.5,1
131724,4.5,3
131830,4.0,1
132046,3.071,7
132074,4.0,1
132146,3.0,1
132157,2.0,2
132333,5.0,1
132462,1.0,1
132480,3.0,1
132488,2.0,1
132496,3.5,1
132618,1.5,1
132796,2.667,6
132888,3.5,1
132952,4.0,1
132961,3.0,1
133195,2.0,2
133281,2.0,1
133295,2.5,1
133365,2.0,1
133377,1.5,1
133419,2.917,6
133545,1.0,1
133645,4.0,1
133771,4.25,2
133782,2.0,1
133798,1.5,1
133824,2.0,1
134025,3.0,1
134130,4.1,25
134158,1.5,1
134170,3.417,6
134246,3.0,1
134368,3.7,5
134393,3.7,5
134528,3.5,1
134569,3.5,1
134783,3.0,1
134853,4.042,24
134859,3.5,1
134881,4.0,2
135133,2.75,4
135137,2.5,2
135264,4.0,1
135266,4.0,1
135268,4.0,1
135436,3.0,2
135508,3.5,1
135518,2.833,3
135532,2.5,1
135536,3.0,1
135567,3.75,2
135569,2.75,2
135861,4.0,3
135887,2.9,5
136016,4.5,2
136018,3.5,1
136020,2.875,4
136305,1.0,1
136445,5.0,1
136447,5.0,1
136449,5.0,1
136562,2.5,2
136592,1.5,1
136598,2.5,4
136602,2.0,1
136654,1.5,1
136666,1.0,1
136800,1.5,1
136816,2.5,1
136864,2.438,8
137337,3.5,3
137403,3.5,1
137595,3.0,1
137857,3.625,4
138036,3.429,7
138204,3.5,1
138208,4.0,2
138258,3.0,1
138546,1.5,1
138696,5.0,1
138698,4.5,1
139116,5.0,1
139130,4.0,1
139385,3.625,12
139415,3.0,1
139620,4.0,1
139642,3.5,2
139644,3.429,7
139757,4.25,2
139855,2.0,1
139915,2.0,1
140110,4.0,4
140152,4.0,1
140174,3.9,5
140237,2.0,1
140247,4.0,1
140265,5.0,1
140267,4.0,3
140523,2.5,1
140711,3.167,3
140715,3.5,3
140725,3.0,1
140739,5.0,1
140741,5.0,1
140743,5.0,1
140745,5.0,1
140747,5.0,1
140749,5.0,1
140751,5.0,1
140753,4.0,1
140755,5.0,1
140757,4.0,1
140759,5.0,1
140761,5.0,1
140763,5.0,1
140816,3.5,1
140880,4.0,1
140928,1.333,3
141124,5.0,1
141422,2.5,1
141668,5.0,1
141688,2.5,1
141718,3.5,1
141749,4.0,1
141866,4.0,1
141886,5.0,1
141890,4.0,1
141956,1.0,1
142068,5.0,1
142192,3.5,1
142240,5.0,1
142258,1.5,1
142422,4.0,1
142448,3.5,2
142488,3.833,9
142507,3.0,1
142536,2.0,1
142997,3.5,2
143255,1.5,1
143257,2.5,1
143377,3.5,1
143385,3.5,3
143410,2.0,1
143472,1.5,1
143657,2.0,1
143859,3.0,1
144620,4.0,1
144714,1.5,1
144976,5.0,1
145150,3.0,1
145307,2.5,1
145775,3.0,1
145839,1.0,1
145935,4.0,2
146309,4.0,1
146443,3.0,1
146501,2.5,1
146604,3.0,1
146656,4.167,6
146682,3.5,1
146688,2.0,1
147006,3.0,1
147010,4.0,1
147037,5.0,1
147426,3.5,1
147845,3.5,1
148168,4.0,1
148238,3.0,1
148372,5.0,1
148626,3.6,10
148652,2.5,1
148881,5.0,1
148888,3.0,1
148956,4.0,1
149352,3.0,2
149354,3.5,3
149406,4.333,3
149532,3.0,1
149572,3.0,1
149590,2.5,1
149606,4.5,1
149612,2.0,1
149830,3.0,1
150401,3.0,1
150548,4.167,3
150856,5.0,1
151307,4.5,1
151639,2.5,1
152017,5.0,1
152025,2.5,1
152057,0.5,1
152077,3.7,5
152079,1.5,1
152081,4.0,9
152091,3.0,1
152173,3.0,1
152844,4.0,1
153584,5.0,1
155392,4.0,1
155611,4.0,1
155820,1.0,1
156025,5.0,1
156387,4.0,1
156607,1.25,2
156609,3.75,2
156726,3.5,1
157200,1.5,1
157296,3.333,3
157407,1.5,1
157667,1.5,1
158238,3.75,2
158314,4.5,1
158528,3.5,1
158956,4.0,1
159093,2.0,2
159462,3.0,1
159690,2.0,1
159755,1.0,1
159858,3.75,2
159972,0.5,1
160080,1.0,1
160271,2.5,1
160438,4.25,2
160440,1.5,1
160563,2.5,2
160565,2.0,1
160567,4.0,1
160590,5.0,1
160656,3.5,1
160718,4.0,1
161084,2.5,1
161155,0.5,1
161594,3.0,1
161830,1.0,1
161918,1.5,1
161944,5.0,1
162376,4.5,1
162542,5.0,1
162672,3.0,1
163949,5.0,1
